file,season,exp,RCM,region,height,snw_1972-2001,pr_1972-2001,tas_1972-2001,snowday_1972-2001,sca_1972-2001,snw_2022-2051,pr_2022-2051,tas_2022-2051,snowday_2022-2051,sca_2022-2051,snw_2070-2099,pr_2070-2099,tas_2070-2099,snowday_2070-2099,sca_2070-2099,GCM,diff_snw_2022-2051,pro_diff_snw_2022-2051,diff_pr_2022-2051,pro_diff_pr_2022-2051,diff_tas_2022-2051,diff_snowday_2022-2051,pro_diff_snowday_2022-2051,diff_sca_2022-2051,pro_diff_sca_2022-2051,diff_snw_2070-2099,pro_diff_snw_2070-2099,diff_pr_2070-2099,pro_diff_pr_2070-2099,diff_tas_2070-2099,diff_snowday_2070-2099,pro_diff_snowday_2070-2099,diff_sca_2070-2099,pro_diff_sca_2070-2099
IPSL-IPSL-CM5A-LR_rcp26_r1i1p1_GERICS-REMO2015_AL_0,NA,rcp26,GERICS,AL,0,1.8387202,2.809952,277.8152,1.38561,4.6070447,0.6592984,2.8568335,279.29254,0.54944265,1.8283745,0.649973,3.109672,279.42584,0.5624668,1.841608,IPSL-CM5A-LR_r1,-1.1794218,-64.14362,0.046881437,1.6684071,1.477356,-0.83616734,-60.34651,-2.7786703,-60.31351,-1.1887472,-64.650795,0.29972005,10.666376,1.6106567,-0.8231432,-59.406555,-2.7654366,-60.02626
ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_AL_1,NA,rcp85,KNMI,AL,1,66.57562,3.7732432,272.4269,15.0344095,49.880444,35.24335,3.8319,273.87143,10.728501,35.637596,13.736176,4.168611,276.45132,5.743758,19.070906,EC-EARTH_r1,-31.332272,-47.06268,0.058656693,1.5545431,1.444519,-4.305908,-28.640354,-14.242847,-28.553972,-52.839447,-79.36756,0.39536786,10.478197,4.024414,-9.290651,-61.795918,-30.809538,-61.76677
MPI-M-MPI-ESM-LR_rcp26_r2i1p1_MPI-CSC-REMO2009_SC_1,NA,rcp26,MPI-CSC,SC,1,100.96305,2.761072,266.63315,22.72336,75.21092,84.25346,2.6202536,267.65225,21.046309,69.68696,77.55643,2.7092593,267.6118,20.78646,68.82685,MPI-ESM-LR_r2,-16.709587,-16.550201,-0.14081836,-5.1001334,1.019104,-1.6770515,-7.380297,-5.523964,-7.34463,-23.406624,-23.183355,-0.05181265,-1.876541,0.9786377,-1.9368992,-8.523824,-6.3840714,-8.488223
MOHC-HadGEM2-ES_rcp85_r1i1p1_GERICS-REMO2015_SC_3,NA,rcp85,GERICS,SC,3,244.64964,3.1337411,263.90784,27.91746,93.05819,178.79144,2.9654953,265.57596,25.900719,86.33574,94.66713,3.0303936,268.85562,19.263178,64.210594,HadGEM2-ES_r1,-65.8582,-26.919394,-0.16824579,-5.368848,1.6681213,-2.0167408,-7.223941,-6.7224503,-7.223921,-149.98251,-61.30502,-0.10334754,-3.2978966,4.9477844,-8.654282,-30.99953,-28.847595,-30.999523
NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_AL_4,NA,rcp85,DMI,AL,4,560.2519,7.6448984,267.39267,25.88106,85.80162,459.48877,8.071754,268.7373,23.416666,77.64744,276.63672,7.8212967,270.72122,18.544817,61.49686,NorESM1-M_r1,-100.76312,-17.985325,0.42685604,5.583541,1.344635,-2.4643936,-9.5219965,-8.154182,-9.50353,-283.61517,-50.622795,0.17639828,2.3073986,3.3285522,-7.3362427,-28.345991,-24.30476,-28.326693
MPI-M-MPI-ESM-LR_rcp45_r1i1p1_MPI-CSC-REMO2009_IP_3,NA,rcp45,MPI-CSC,IP,3,15.581341,2.7461483,274.48553,4.5951567,15.2532015,8.311276,2.6734414,275.2872,3.4653785,11.505612,6.2928433,2.559578,276.12436,2.7773373,9.2112875,MPI-ESM-LR_r1,-7.2700644,-46.658783,-0.07270694,-2.6475968,0.80166626,-1.1297781,-24.58628,-3.747589,-24.569197,-9.288498,-59.612957,-0.1865704,-6.793894,1.6388245,-1.8178194,-39.559464,-6.041914,-39.610794
ICHEC-EC-EARTH_rcp26_r12i1p1_SMHI-RCA4_IP_5,NA,rcp26,SMHI,IP,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,EC-EARTH_r12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_EA_3,NA,rcp85,SMHI,EA,3,274.04703,7.3064194,266.59348,28.061666,92.86059,155.90038,6.9449725,267.79248,25.249445,83.609634,52.005608,7.73877,271.3146,16.420555,54.486954,EC-EARTH_r1,-118.14665,-43.111816,-0.36144686,-4.946976,1.1990051,-2.8122215,-10.021578,-9.250954,-9.962195,-222.04141,-81.0231,0.43235064,5.9174075,4.7211304,-11.641111,-41.48403,-38.373634,-41.32392
NCC-NorESM1-M_rcp26_r1i1p1_ICTP-RegCM4-6_EU_5,NA,rcp26,ICTP,EU,5,279.80347,2.773432,263.21274,29.972221,99.35185,276.24503,2.8616939,264.29797,30.027777,99.53704,256.07648,2.7217116,264.4632,29.722221,98.518524,NorESM1-M_r1,-3.5584412,-1.2717645,0.08826184,3.1824052,1.0852356,0.055555344,0.18535611,0.1851883,0.18639642,-23.72699,-8.4798765,-0.05172038,-1.8648512,1.2504578,-0.25,-0.8341057,-0.83332825,-0.83876467
ICHEC-EC-EARTH_rcp85_r1i1p1_KNMI-RACMO22E_AL_3,NA,rcp85,KNMI,AL,3,321.89648,3.609635,265.7192,29.169756,96.54262,243.1265,3.601133,267.00348,27.795946,92.01129,187.33406,3.8753,269.3275,25.11423,83.15092,EC-EARTH_r1,-78.76999,-24.470596,-0.0085020065,-0.23553646,1.2842712,-1.3738098,-4.7097063,-4.5313263,-4.693602,-134.56242,-41.80301,0.26566482,7.3598804,3.608307,-4.0555267,-13.903191,-13.391701,-13.871284
CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_CLMcom-ETH-COSMO-crCLIM-v1-1_EU_3,NA,rcp85,CLMcom,EU,3,154.74847,4.4871845,269.98984,20.768686,68.85839,121.88918,4.554852,270.95676,18.738604,62.160034,57.513336,4.439833,273.43063,12.471084,41.37133,CNRM-CM5_r1,-32.85929,-21.234001,0.067667484,1.5080166,0.96691895,-2.0300827,-9.774729,-6.6983566,-9.727728,-97.23514,-62.83431,-0.04735136,-1.0552577,3.440796,-8.297603,-39.95247,-27.48706,-39.918243
NOAA-GFDL-GFDL-ESM2G_rcp26_r1i1p1_GERICS-REMO2015_SC_4,NA,rcp26,GERICS,SC,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GFDL-ESM2G_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_SMHI-RCA4_EU_2,NA,rcp85,SMHI,EU,2,48.02405,4.7632174,273.263,9.645048,32.007652,35.586334,4.640128,274.40973,8.021729,26.607353,19.440914,4.845356,277.38525,4.4533114,14.709722,MPI-ESM-LR_r1,-12.437717,-25.898933,-0.12308931,-2.5841632,1.1467285,-1.6233187,-16.830591,-5.400299,-16.8719,-28.583138,-59.51838,0.08213854,1.7244339,4.1222534,-5.1917367,-53.828,-17.297932,-54.043114
MOHC-HadGEM2-ES_rcp85_r1i1p1_CLMcom-ETH-COSMO-crCLIM-v1-1_EU_1,NA,rcp85,CLMcom,EU,1,44.904957,2.8046012,275.5524,7.8211765,25.842232,29.420633,2.8816912,277.2623,6.2604656,20.627989,15.701787,2.763792,279.7348,4.2527013,13.969688,HadGEM2-ES_r1,-15.4843235,-34.482437,0.077090025,2.7486982,1.7098999,-1.5607109,-19.954937,-5.214243,-20.177217,-29.20317,-65.033295,-0.040809155,-1.4550787,4.1824036,-3.5684752,-45.625813,-11.872543,-45.94241
ICHEC-EC-EARTH_rcp45_r12i1p1_KNMI-RACMO22E_EA_0,NA,rcp45,KNMI,EA,0,14.476359,1.2960652,272.47653,10.279013,34.101944,9.299951,1.4643277,274.0176,7.389006,24.621645,6.3443584,1.497515,275.35507,5.281154,17.588428,EC-EARTH_r12,-5.176409,-35.757668,0.16826248,12.982563,1.5410767,-2.8900065,-28.115602,-9.480299,-27.79988,-8.132001,-56.17435,0.20144975,15.54318,2.87854,-4.9978585,-48.62197,-16.513515,-48.423973
MOHC-HadGEM2-ES_rcp26_r1i1p1_ICTP-RegCM4-6_EA_1,NA,rcp26,ICTP,EA,1,26.843369,2.31948,273.7074,11.411556,38.061333,14.636346,2.3432639,275.1728,7.3214335,24.42173,12.202227,2.5132349,275.65005,6.429953,21.447477,HadGEM2-ES_r1,-12.207023,-45.475002,0.023783922,1.025399,1.4653931,-4.0901227,-35.841934,-13.639603,-35.83585,-14.641142,-54.542862,0.19375491,8.353377,1.9426575,-4.981603,-43.654022,-16.613855,-43.65022
IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_EA_mean,NA,rcp85,DMI,EA,mean,10.614278,2.0049276,274.63657,4.944809,16.50147,4.933048,2.1815064,276.6493,2.5956223,8.705052,0.92893934,2.4387486,279.62173,0.69375265,2.3090868,IPSL-CM5A-MR_r1,-5.68123,-53.524414,0.17657876,8.807239,2.0127258,-2.3491867,-47.50814,-7.796418,-47.24681,-9.685339,-91.248215,0.43382096,21.637735,4.9851685,-4.251056,-85.97008,-14.192384,-86.00678
NCC-NorESM1-M_rcp85_r1i1p1_IPSL-WRF381P_EU_2,NA,rcp85,IPSL,EU,2,73.59344,2.9582465,274.9722,9.755347,32.306427,59.313774,3.0505233,276.14578,8.047233,26.668655,44.193253,3.0089347,277.99295,6.385097,21.180735,NorESM1-M_r1,-14.279663,-19.403446,0.09227681,3.1193078,1.173584,-1.7081146,-17.509521,-5.6377716,-17.45093,-29.400185,-39.949467,0.050688267,1.7134565,3.020752,-3.3702502,-34.54772,-11.125692,-34.438015
ICHEC-EC-EARTH_rcp26_r3i1p1_DMI-HIRHAM5_IP_mean,NA,rcp26,DMI,IP,mean,8.5782995,3.0883389,279.9723,0.9011733,2.993406,6.6937222,3.1524596,280.5916,0.7630277,2.5355866,6.429524,2.9491,280.81793,0.6874812,2.2840974,EC-EARTH_r3,-1.8845773,-21.969126,0.06412077,2.076222,0.61932373,-0.13814557,-15.329522,-0.45781946,-15.294265,-2.1487756,-25.04897,-0.13923883,-4.508535,0.8456421,-0.21369207,-23.71265,-0.7093086,-23.695704
ICHEC-EC-EARTH_rcp85_r3i1p1_SMHI-RCA4_EU_0,NA,rcp85,SMHI,EU,0,17.289276,2.2885683,274.22687,7.5177135,24.670528,11.040417,2.4326952,276.1113,4.9724107,16.24374,4.175753,2.5958054,278.53162,2.4661338,8.007616,EC-EARTH_r3,-6.2488594,-36.14298,0.14412689,6.297688,1.8844299,-2.5453029,-33.857407,-8.426788,-34.157307,-13.1135235,-75.847725,0.30723715,13.424863,4.3047485,-5.0515795,-67.195694,-16.662912,-67.54177
MPI-M-MPI-ESM-LR_rcp85_r3i1p1_GERICS-REMO2015_SC_4,NA,rcp85,GERICS,SC,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,MPI-ESM-LR_r3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MIROC-MIROC5_rcp26_r1i1p1_CLMcom-CCLM4-8-17_AL_2,NA,rcp26,CLMcom,AL,2,56.56621,4.4790964,271.45142,16.022896,53.187645,39.46764,4.46614,272.55743,13.090643,43.436874,32.908554,4.419961,272.73804,12.159775,40.37746,MIROC5_r1,-17.098572,-30.227535,-0.012956619,-0.28926858,1.1060181,-2.932253,-18.300392,-9.750771,-18.332773,-23.657658,-41.822952,-0.059135437,-1.3202537,1.2866211,-3.863121,-24.110004,-12.8101845,-24.084887
MPI-M-MPI-ESM-LR_rcp26_r1i1p1_MPI-CSC-REMO2009_EA_mean,NA,rcp26,MPI-CSC,EA,mean,5.5259666,1.730658,275.44543,4.2415156,14.13882,3.4415605,1.7691759,276.758,2.96268,9.818168,3.1852503,1.749799,276.70215,2.7323322,9.111028,MPI-ESM-LR_r1,-2.0844061,-37.720207,0.038517833,2.2256176,1.312561,-1.2788355,-30.150438,-4.320652,-30.558788,-2.3407164,-42.358498,0.019140959,1.1059932,1.2567139,-1.5091834,-35.581226,-5.027792,-35.560196
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_IPSL-WRF381P_SC_1,NA,rcp85,IPSL,SC,1,200.9977,2.8894374,266.8974,28.789474,95.28698,144.92433,3.032057,268.707,26.783596,88.67133,108.92584,3.1372445,270.41055,23.887016,79.08245,MPI-ESM-LR_r1,-56.073364,-27.897516,0.14261961,4.9358954,1.8096008,-2.0058784,-6.967402,-6.6156464,-6.942865,-92.07185,-45.80742,0.24780703,8.576307,3.513153,-4.902458,-17.028648,-16.204529,-17.006027
NCC-NorESM1-M_rcp45_r1i1p1_SMHI-RCA4_EA_mean,NA,rcp45,SMHI,EA,mean,5.428197,1.9652882,275.48843,4.3540926,14.543122,2.8236768,2.1755033,277.36096,2.2958193,7.633193,1.5739187,2.3358858,278.23135,1.2542065,4.15993,NorESM1-M_r1,-2.60452,-47.981308,0.21021509,10.696401,1.8725281,-2.0582733,-47.272152,-6.9099293,-47.513382,-3.854278,-71.00475,0.3705976,18.857164,2.74292,-3.099886,-71.19476,-10.383192,-71.3959
MIROC-MIROC5_rcp26_r1i1p1_GERICS-REMO2015_SC_5,NA,rcp26,GERICS,SC,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,MIROC5_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CCCma-CanESM2_rcp85_r1i1p1_CLMcom-CCLM4-8-17_EA_5,NA,rcp85,CLMcom,EA,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,CanESM2_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NCC-NorESM1-M_rcp26_r1i1p1_SMHI-RCA4_EU_0,NA,rcp26,SMHI,EU,0,15.25334,2.5973058,275.64233,6.054869,19.84046,11.651221,2.695363,276.83133,4.904945,16.045124,11.528329,2.730275,276.94073,4.790235,15.658087,NorESM1-M_r1,-3.6021185,-23.615278,0.09805727,3.7753456,1.1889954,-1.1499243,-18.991728,-3.7953358,-19.129272,-3.7250109,-24.420954,0.13296914,5.1195025,1.2984009,-1.2646341,-20.886232,-4.182373,-21.08002
MOHC-HadGEM2-ES_rcp85_r1i1p1_IPSL-WRF381P_EU_3,NA,rcp85,IPSL,EU,3,296.7545,5.285455,269.77777,24.780512,81.90087,239.27982,5.702736,271.21957,22.429825,74.14326,107.239426,5.382877,274.12357,15.777141,52.189846,HadGEM2-ES_r1,-57.47467,-19.36775,0.41728067,7.894886,1.441803,-2.350687,-9.486031,-7.757614,-9.471955,-189.51506,-63.862576,0.097421646,1.8432026,4.3457947,-9.003371,-36.332466,-29.711025,-36.276814
ICHEC-EC-EARTH_rcp26_r3i1p1_DMI-HIRHAM5_EA_4,NA,rcp26,DMI,EA,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,EC-EARTH_r3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MOHC-HadGEM2-ES_rcp45_r1i1p1_KNMI-RACMO22E_EA_4,NA,rcp45,KNMI,EA,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,HadGEM2-ES_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MOHC-HadGEM2-ES_rcp85_r1i1p1_MOHC-HadREM3-GA7-05_SC_5,NA,rcp85,MOHC,SC,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,HadGEM2-ES_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MOHC-HadGEM2-ES_rcp45_r1i1p1_GERICS-REMO2015_EU_3,NA,rcp45,GERICS,EU,3,70.60657,2.9524877,271.33417,10.911767,36.37255,47.537354,2.9956944,273.00656,8.59896,28.66319,28.059284,2.84573,274.494,6.058459,20.194857,HadGEM2-ES_r1,-23.069214,-32.6729,0.04320669,1.4633995,1.6723938,-2.312807,-21.195532,-7.70936,-21.195545,-42.547283,-60.25967,-0.10675764,-3.6158538,3.1598206,-4.853308,-44.477745,-16.177694,-44.477757
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_CLMcom-ETH-COSMO-crCLIM-v1.1_EA_0,NA,rcp85,CLMcom-ETH,EA,0,4.0587354,1.6845326,276.48254,3.4917114,11.626277,2.6898384,1.6535634,277.1996,2.6038451,8.663551,0.68190706,1.9129312,279.82303,0.70383346,2.3359892,MPI-ESM-LR_r1,-1.368897,-33.72718,-0.030969262,-1.8384483,0.717041,-0.88786626,-25.427826,-2.9627256,-25.483011,-3.3768282,-83.19903,0.22839856,13.558571,3.3404846,-2.787878,-79.84274,-9.290288,-79.90768
CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_KNMI-RACMO22E_EA_3,NA,rcp45,KNMI,EA,3,265.0277,3.7837005,266.9925,27.967648,92.555244,257.9756,4.272531,267.99838,27.574183,91.26396,197.37376,4.340825,269.49265,25.786602,85.349365,CNRM-CM5_r1,-7.052124,-2.6609006,0.48883057,12.919378,1.0058899,-0.39346504,-1.4068578,-1.2912827,-1.395148,-67.653946,-25.52712,0.5571246,14.724333,2.5001526,-2.1810455,-7.798459,-7.205879,-7.7854896
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_KNMI-RACMO22E_EA_0,NA,rcp85,KNMI,EA,0,12.49545,1.6110415,274.08124,8.638861,28.738903,7.8012385,1.6461349,275.52936,6.009473,20.028605,2.2905438,1.8594664,278.9361,1.8686136,6.2247534,MPI-ESM-LR_r1,-4.6942115,-37.567368,0.035093307,2.1782994,1.4481201,-2.6293879,-30.436743,-8.710299,-30.30839,-10.204906,-81.66898,0.24842489,15.420142,4.8548584,-6.770247,-78.369675,-22.514149,-78.34032
ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_EU_3,NA,rcp85,SMHI,EU,3,186.96304,5.3287573,267.36444,23.532127,78.033615,110.27746,5.295429,269.101,20.099756,66.72028,43.112183,5.350985,272.28442,13.265848,44.10085,EC-EARTH_r1,-76.685585,-41.01644,-0.033328056,-0.6254377,1.7365723,-3.4323711,-14.585895,-11.313332,-14.498023,-143.85086,-76.940796,0.022227764,0.41712847,4.919983,-10.266279,-43.62665,-33.932766,-43.484806
MOHC-HadGEM2-ES_rcp26_r1i1p1_DMI-HIRHAM5_EU_5,NA,rcp26,DMI,EU,5,706.6558,7.1960177,263.43927,29.817223,99.39079,618.10394,7.4418516,264.93542,29.234444,97.44831,572.01666,7.6475,265.38123,29.038334,96.794525,HadGEM2-ES_r1,-88.55188,-12.531118,0.24583387,3.4162488,1.4961548,-0.58277893,-1.9545044,-1.942482,-1.9543883,-134.63916,-19.053003,0.4514823,6.274058,1.9419556,-0.7788887,-2.6122108,-2.5962677,-2.6121812
CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_IPSL-WRF381P_AL_mean,NA,rcp85,IPSL,AL,mean,121.85402,3.8267374,273.0146,15.016932,49.696323,104.04868,3.9725606,274.47714,12.593629,41.680744,55.90364,3.9594834,277.2015,8.44361,27.95124,CNRM-CM5_r1,-17.805336,-14.612021,0.14582324,3.8106415,1.4625549,-2.4233027,-16.137136,-8.015579,-16.12912,-65.95038,-54.12245,0.13274598,3.4689076,4.18692,-6.5733213,-43.772736,-21.745083,-43.75592
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_IPSL-WRF381P_EA_4,NA,rcp85,IPSL,EA,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,MPI-ESM-LR_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ICHEC-EC-EARTH_rcp85_r12i1p1_KNMI-RACMO22E_EA_3,NA,rcp85,KNMI,EA,3,219.14056,3.3191113,267.1223,27.787582,91.94591,226.34567,4.0132494,268.48065,27.227125,90.11618,122.45973,3.7122009,270.56506,22.352287,74.02721,EC-EARTH_r12,7.2051086,3.2878935,0.69413805,20.91337,1.3583374,-0.5604572,-2.0169342,-1.8297272,-1.990004,-96.68083,-44.11818,0.39308953,11.843216,3.442749,-5.435295,-19.56016,-17.918701,-19.488308
IPSL-IPSL-CM5A-MR_rcp45_r1i1p1_IPSL-WRF381P_AL_3,NA,rcp45,IPSL,AL,3,553.3731,6.3948116,266.75735,29.506443,97.66198,458.6287,6.2650666,268.1271,28.253645,93.51804,375.7212,6.5916376,269.38715,27.312477,90.41865,IPSL-CM5A-MR_r1,-94.744415,-17.121254,-0.129745,-2.0289106,1.369751,-1.2527981,-4.245846,-4.143936,-4.2431417,-177.65192,-32.10346,0.19682598,3.0779011,2.6297913,-2.193966,-7.435549,-7.243332,-7.4167366
CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_KNMI-RACMO22E_EA_1,NA,rcp45,KNMI,EA,1,52.363655,2.1037405,270.2104,18.907984,62.66166,40.834343,2.3471005,271.4742,16.181408,53.639484,25.01944,2.4547863,273.30237,12.023943,39.93104,CNRM-CM5_r1,-11.529312,-22.017775,0.24336004,11.567969,1.2638245,-2.7265759,-14.420237,-9.022175,-14.398238,-27.344215,-52.219837,0.35104585,16.686747,3.09198,-6.884041,-36.408115,-22.730618,-36.27516
NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_EU_0,NA,rcp85,DMI,EU,0,13.660418,2.7151387,276.78537,4.6226773,15.094222,9.281745,2.8055012,278.1758,3.4690754,11.304574,4.998256,2.9551823,280.11987,2.1928914,7.1421237,NorESM1-M_r1,-4.3786726,-32.053722,0.09036255,3.3281007,1.3904419,-1.1536019,-24.955276,-3.789648,-25.106615,-8.662161,-63.41066,0.24004364,8.840935,3.3345032,-2.429786,-52.56231,-7.9520984,-52.683064
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_ICTP-RegCM4-6_EU_1,NA,rcp85,ICTP,EU,1,35.930176,2.6990495,275.3167,8.031885,25.823965,26.97956,2.6634228,276.55597,6.6065598,21.075123,19.11,2.8969073,278.8237,4.5490294,14.230024,MPI-ESM-LR_r1,-8.950615,-24.911137,-0.03562665,-1.3199703,1.2392578,-1.4253254,-17.745838,-4.7488422,-18.389284,-16.820175,-46.813507,0.19785786,7.3306494,3.5069885,-3.4828558,-43.36287,-11.593941,-44.89605
MPI-M-MPI-ESM-LR_rcp26_r1i1p1_CLMcom-BTU-CCLM4-8-17_EU_mean,NA,rcp26,CLMcom,EU,mean,31.159363,2.765622,275.31604,7.4901705,24.8211,25.761272,2.8676047,276.3178,6.2675,20.746569,24.743961,2.8713264,276.27145,6.120009,20.292652,MPI-ESM-LR_r1,-5.3980904,-17.324135,0.10198283,3.687519,1.00177,-1.2226706,-16.323668,-4.0745316,-16.415596,-6.4154015,-20.589,0.105704546,3.8220897,0.9554138,-1.3701615,-18.292795,-4.528448,-18.244349
MOHC-HadGEM2-ES_rcp85_r1i1p1_ICTP-RegCM4-6_EA_5,NA,rcp85,ICTP,EA,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,HadGEM2-ES_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NCC-NorESM1-M_rcp45_r1i1p1_GERICS-REMO2015_EA_0,NA,rcp45,GERICS,EA,0,2.5423965,1.7017201,276.82352,2.3605175,7.8107686,1.3148154,1.7846754,278.41046,1.3227799,4.384455,0.72573787,1.8227,279.2308,0.7178759,2.3864655,NorESM1-M_r1,-1.2275811,-48.28441,0.08295524,4.874788,1.5869446,-1.0377376,-43.96229,-3.4263134,-43.866535,-1.8166587,-71.45458,0.120979905,7.1092715,2.4072876,-1.6426415,-69.588196,-5.424303,-69.44647
CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_KNMI-RACMO22E_EU_4,NA,rcp85,KNMI,EU,4,356.57544,3.5726688,263.841,29.819202,98.70456,334.2732,3.777255,265.04843,29.373974,97.250244,224.83572,3.7571094,267.98297,26.58436,88.028946,CNRM-CM5_r1,-22.302246,-6.254566,0.20458627,5.7264266,1.207428,-0.44522858,-1.4930935,-1.4543152,-1.4734023,-131.73972,-36.94582,0.18444061,5.1625443,4.141968,-3.2348423,-10.848185,-10.675613,-10.815724
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_CNRM-ALADIN63_EA_0,NA,rcp85,CNRM,EA,0,4.127854,1.7890598,276.13867,3.271717,10.939239,2.9535837,1.8518322,277.24405,2.4167974,8.049615,0.53421634,2.1886778,280.15448,0.46330273,1.5362494,MPI-ESM-LR_r1,-1.1742702,-28.447474,0.06277239,3.5086806,1.1053772,-0.8549197,-26.130611,-2.8896236,-26.415218,-3.5936375,-87.05825,0.39961803,22.336763,4.015808,-2.8084145,-85.83916,-9.402989,-85.95653
MOHC-HadGEM2-ES_rcp26_r1i1p1_ICTP-RegCM4-6_SC_mean,NA,rcp26,ICTP,SC,mean,74.61649,1.5840703,268.6921,20.921595,68.91756,53.462894,1.7335011,270.85486,16.592377,54.41838,52.551857,1.6681247,270.98404,16.6273,54.572308,HadGEM2-ES_r1,-21.153599,-28.349762,0.14943075,9.433341,2.1627502,-4.329218,-20.692581,-14.499176,-21.038435,-22.064636,-29.570723,0.08405435,5.3062263,2.2919312,-4.2942944,-20.525656,-14.345249,-20.815086
ICHEC-EC-EARTH_rcp45_r12i1p1_SMHI-RCA4_AL_0,NA,rcp45,SMHI,AL,0,0.9587173,2.593407,277.6771,0.7723971,2.5580204,0.5433088,2.6488078,278.6756,0.4165236,1.3873982,0.33508858,2.726349,279.45914,0.22753139,0.75166184,EC-EARTH_r12,-0.4154085,-43.329613,0.05540085,2.1362188,0.99850464,-0.3558735,-46.073902,-1.1706221,-45.762814,-0.62362874,-65.04824,0.1329422,5.1261606,1.7820435,-0.5448657,-70.542175,-1.8063586,-70.61549
ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_IP_5,NA,rcp85,SMHI,IP,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,EC-EARTH_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
